"Gene","Non-unique Gene name","No. isolates","No. sequences"
"SRR4301577_complete_genome_CDS_0482","persistent","175","175"
"SRR4301577_complete_genome_CDS_0514","persistent","175","175"
"SRR4301577_complete_genome_CDS_0548","persistent","175","175"
"SRR4301577_complete_genome_CDS_0580","persistent","175","175"
"SRR4301577_complete_genome_CDS_0612","persistent","175","175"
"SRR4301577_complete_genome_CDS_0644","persistent","175","175"
"SRR4301577_complete_genome_CDS_0932","persistent","175","177"
"SRR4301577_complete_genome_CDS_0964","persistent","175","175"
"SRR4301577_complete_genome_CDS_0996","persistent","175","175"
"SRR4301577_complete_genome_CDS_1028","persistent","175","175"
"SRR4301577_complete_genome_CDS_1157","shell","171","171"
"SRR4301577_complete_genome_CDS_1189","persistent","175","175"
"SRR4301577_complete_genome_CDS_1222","persistent","175","175"
"SRR4301577_complete_genome_CDS_1254","persistent","175","175"
"SRR4301577_complete_genome_CDS_1446","persistent","175","175"
"SRR4301577_complete_genome_CDS_1478","persistent","175","175"
"SRR4301577_complete_genome_CDS_1510","persistent","175","175"
"SRR4301577_complete_genome_CDS_1542","persistent","175","175"
"SRR4301577_complete_genome_CDS_1574","persistent","175","175"
"SRR4301577_complete_genome_CDS_1606","persistent","175","175"
"SRR4301577_complete_genome_CDS_1638","persistent","175","175"
"SRR4301577_complete_genome_CDS_1670","persistent","175","512"
"SRR4301577_complete_genome_CDS_1702","shell","160","205"
"SRR4301577_complete_genome_CDS_1734","persistent","175","175"
"SRR4301577_complete_genome_CDS_1766","persistent","175","175"
"SRR4301577_complete_genome_CDS_1798","persistent","174","174"
"SRR4301577_complete_genome_CDS_1830","persistent","175","175"
"SRR4301577_complete_genome_CDS_1862","shell","99","106"
"SRR4301577_complete_genome_CDS_1990","persistent","175","345"
"SRR4301577_complete_genome_CDS_2086","shell","164","171"
"SRR4301577_complete_genome_CDS_2118","persistent","175","175"
"SRR4301527_complete_genome_CDS_3595","persistent","175","175"
"SRR4301527_complete_genome_CDS_3627","persistent","175","175"
"SRR4301527_complete_genome_CDS_3659","persistent","175","175"
"SRR4301527_complete_genome_CDS_3691","cloud","7","7"
"SRR4301527_complete_genome_CDS_3723","cloud","7","14"
"SRR4301527_complete_genome_CDS_3755","shell","163","163"
"SRR4301527_complete_genome_CDS_3787","persistent","175","175"
"SRR4301527_complete_genome_CDS_3819","persistent","175","175"
"SRR4301527_complete_genome_CDS_3851","persistent","175","175"
"SRR4301527_complete_genome_CDS_4203","persistent","175","175"
"SRR4301527_complete_genome_CDS_4235","persistent","175","175"
"SRR4301527_complete_genome_CDS_4267","persistent","175","175"
"SRR4301527_complete_genome_CDS_4299","persistent","175","175"
"SRR4301527_complete_genome_CDS_4363","persistent","174","174"
"SRR4301527_complete_genome_CDS_4459","shell","53","53"
"SRR4301527_complete_genome_CDS_4491","persistent","175","175"
"SRR4301527_complete_genome_CDS_4748","persistent","175","175"
"SRR4301527_complete_genome_CDS_4780","persistent","175","175"
"SRR4301527_complete_genome_CDS_4844","shell","61","68"
"SRR4301527_complete_genome_CDS_4877","persistent","175","175"
"SRR4301527_complete_genome_CDS_4941","persistent","175","175"
"SRR4301527_complete_genome_CDS_5101","persistent","175","175"
"SRR4301527_complete_genome_CDS_5134","persistent","175","176"
"SRR4301527_complete_genome_CDS_5167","persistent","175","175"
"SRR4301527_complete_genome_CDS_5263","persistent","175","176"
"SRR4301527_complete_genome_CDS_5296","persistent","175","176"
"SRR4301527_complete_genome_CDS_5328","persistent","175","175"
"SRR4301527_complete_genome_CDS_5360","persistent","175","176"
"SRR4301527_complete_genome_CDS_5425","persistent","172","183"
"SRR15415549_complete_genome_CDS_0166","persistent","175","175"
"SRR15415549_complete_genome_CDS_0198","persistent","174","174"
"SRR15415549_complete_genome_CDS_0230","persistent","175","175"
"SRR15415549_complete_genome_CDS_0262","persistent","175","176"
"SRR15415549_complete_genome_CDS_0294","persistent","175","175"
"SRR15415549_complete_genome_CDS_0326","persistent","175","175"
"SRR15415549_complete_genome_CDS_0358","persistent","175","175"
"SRR15415549_complete_genome_CDS_0390","persistent","175","175"
"SRR15415549_complete_genome_CDS_0422","persistent","175","175"
"SRR15415549_complete_genome_CDS_0454","persistent","175","175"
"SRR15415549_complete_genome_CDS_0486","persistent","175","175"
"SRR15415549_complete_genome_CDS_0518","persistent","175","175"
"SRR15415549_complete_genome_CDS_0552","persistent","175","175"
"SRR15415549_complete_genome_CDS_0936","persistent","175","175"
"SRR15415549_complete_genome_CDS_0968","persistent","175","175"
"SRR15415549_complete_genome_CDS_1000","persistent","175","175"
"SRR15415549_complete_genome_CDS_1032","persistent","175","175"
"SRR15415549_complete_genome_CDS_1064","persistent","175","175"
"SRR15415549_complete_genome_CDS_1096","persistent","175","175"
"SRR15415549_complete_genome_CDS_1129","persistent","175","175"
"SRR15415549_complete_genome_CDS_1161","shell","171","171"
"SRR25523645_complete_genome_CDS_1544","persistent","175","175"
"SRR25523645_complete_genome_CDS_1576","persistent","175","175"
"SRR25523645_complete_genome_CDS_1608","persistent","175","175"
"SRR25523645_complete_genome_CDS_1640","persistent","175","175"
"SRR25523645_complete_genome_CDS_1705","shell","44","46"
"SRR25523645_complete_genome_CDS_1961","persistent","175","178"
"SRR25523645_complete_genome_CDS_1993","persistent","175","175"
"SRR25523645_complete_genome_CDS_2025","persistent","175","175"
"SRR25523645_complete_genome_CDS_2089","persistent","175","175"
"SRR25523645_complete_genome_CDS_2121","persistent","175","175"
"SRR25523645_complete_genome_CDS_2153","persistent","175","175"
"SRR25523645_complete_genome_CDS_2186","persistent","175","175"
"SRR25523645_complete_genome_CDS_2218","shell","164","169"
"SRR25523645_complete_genome_CDS_2250","persistent","175","175"
"SRR25523645_complete_genome_CDS_2283","persistent","175","175"
"SRR25523645_complete_genome_CDS_2315","persistent","175","175"
"SRR25523645_complete_genome_CDS_2347","persistent","175","176"
"SRR25523645_complete_genome_CDS_2379","persistent","175","175"
"SRR25523645_complete_genome_CDS_2443","persistent","175","175"
"SRR25523645_complete_genome_CDS_2475","persistent","175","175"
"SRR25523645_complete_genome_CDS_2507","persistent","175","176"
"SRR25523645_complete_genome_CDS_2571","persistent","175","175"
"SRR25523645_complete_genome_CDS_2603","persistent","175","175"
"SRR25523645_complete_genome_CDS_2635","persistent","175","175"
"SRR25523645_complete_genome_CDS_2667","persistent","175","175"
"SRR25523645_complete_genome_CDS_2699","persistent","175","175"
"SRR25523645_complete_genome_CDS_2731","persistent","174","174"
"SRR25523645_complete_genome_CDS_2763","persistent","175","175"
"SRR25523645_complete_genome_CDS_2795","persistent","175","175"
"SRR25523645_complete_genome_CDS_2827","persistent","175","175"
"SRR25523645_complete_genome_CDS_2861","persistent","175","175"
"SRR25523645_complete_genome_CDS_2893","persistent","175","175"
"SRR25523645_complete_genome_CDS_2925","persistent","175","175"
"SRR25523645_complete_genome_CDS_2957","persistent","175","175"
"SRR25523645_complete_genome_CDS_2989","persistent","175","175"
"SRR25523645_complete_genome_CDS_3021","persistent","175","175"
"SRR25523645_complete_genome_CDS_3053","persistent","175","175"
"SRR25523645_complete_genome_CDS_3085","persistent","175","175"
"SRR25523645_complete_genome_CDS_3117","persistent","175","175"
"SRR25523645_complete_genome_CDS_3149","persistent","175","176"
"SRR25523645_complete_genome_CDS_3181","persistent","175","175"
"SRR25523645_complete_genome_CDS_3213","persistent","175","175"
"SRR25523645_complete_genome_CDS_3245","persistent","175","175"
"SRR25523645_complete_genome_CDS_3277","persistent","175","175"
"SRR25523645_complete_genome_CDS_3309","persistent","175","175"
"SRR25523645_complete_genome_CDS_3341","persistent","175","175"
"SRR25523645_complete_genome_CDS_3373","persistent","175","179"
"SRR25523645_complete_genome_CDS_3406","persistent","175","180"
"SRR25523645_complete_genome_CDS_3438","persistent","175","175"
"SRR25523645_complete_genome_CDS_3470","persistent","175","177"
"SRR25523645_complete_genome_CDS_3503","persistent","175","175"
"SRR25523645_complete_genome_CDS_3599","persistent","175","175"
"SRR25523645_complete_genome_CDS_3632","persistent","175","175"
"SRR25523645_complete_genome_CDS_3665","persistent","175","175"
"SRR25523645_complete_genome_CDS_4306","persistent","173","173"
"SRR6929630_complete_genome_CDS_3943","persistent","175","175"
"SRR6929630_complete_genome_CDS_3975","persistent","175","175"
"SRR6929630_complete_genome_CDS_4007","persistent","175","175"
"SRR6929630_complete_genome_CDS_4039","persistent","175","176"
"SRR6929630_complete_genome_CDS_4071","persistent","175","175"
"SRR6929630_complete_genome_CDS_4392","persistent","175","175"
"SRR6929630_complete_genome_CDS_4424","persistent","175","175"
"SRR6929630_complete_genome_CDS_4456","persistent","175","175"
"SRR6929630_complete_genome_CDS_4488","persistent","175","175"
"SRR6929630_complete_genome_CDS_4520","persistent","175","175"
"SRR6929630_complete_genome_CDS_4873","shell","125","125"
"SRR6929630_complete_genome_CDS_4971","persistent","175","175"
"SRR6929630_complete_genome_CDS_5003","persistent","175","175"
"SRR6929630_complete_genome_CDS_5261","shell","25","25"
"SRR4301562_complete_genome_CDS_0287","persistent","175","175"
"SRR4301562_complete_genome_CDS_0319","persistent","175","175"
"SRR4301562_complete_genome_CDS_0351","persistent","175","175"
"SRR4301562_complete_genome_CDS_0383","persistent","175","175"
"SRR4301562_complete_genome_CDS_0415","persistent","175","175"
"SRR4301562_complete_genome_CDS_0447","persistent","175","175"
"SRR4301562_complete_genome_CDS_0479","persistent","175","175"
"SRR4301562_complete_genome_CDS_0511","persistent","175","175"
"SRR4301562_complete_genome_CDS_0545","persistent","175","175"
"SRR4301562_complete_genome_CDS_0577","persistent","175","177"
"SRR4301562_complete_genome_CDS_0673","persistent","175","175"
"SRR4301562_complete_genome_CDS_0833","persistent","175","175"
"SRR4301562_complete_genome_CDS_0865","persistent","175","175"
"SRR4301562_complete_genome_CDS_0897","persistent","175","175"
"SRR4301562_complete_genome_CDS_0929","persistent","175","176"
"SRR4301562_complete_genome_CDS_1251","persistent","175","175"
"SRR3224568_complete_genome_CDS_2693","persistent","175","175"
"SRR3224568_complete_genome_CDS_2725","persistent","175","175"
"SRR3224568_complete_genome_CDS_2853","persistent","175","175"
"SRR3224568_complete_genome_CDS_2949","persistent","175","175"
"SRR3224568_complete_genome_CDS_2981","persistent","175","175"
"SRR3224568_complete_genome_CDS_3013","persistent","175","175"
"SRR3224568_complete_genome_CDS_3045","persistent","175","175"
"SRR3224568_complete_genome_CDS_3077","persistent","175","175"
"SRR3224568_complete_genome_CDS_3142","persistent","175","175"
"SRR3224568_complete_genome_CDS_3175","persistent","175","175"
"SRR3224568_complete_genome_CDS_3207","persistent","175","175"
"SRR3224568_complete_genome_CDS_3303","persistent","175","175"
"SRR3224568_complete_genome_CDS_3335","persistent","175","175"
"SRR3224568_complete_genome_CDS_3367","persistent","175","175"
"SRR3224568_complete_genome_CDS_3495","persistent","175","175"
"SRR3224568_complete_genome_CDS_3527","persistent","175","175"
"SRR3224568_complete_genome_CDS_3559","persistent","175","175"
"SRR3224568_complete_genome_CDS_3591","persistent","175","175"
"SRR3224568_complete_genome_CDS_3849","persistent","175","175"
"SRR3224568_complete_genome_CDS_3881","persistent","175","175"
"SRR3224568_complete_genome_CDS_3913","persistent","174","174"
"SRR3224568_complete_genome_CDS_4169","persistent","175","175"
"SRR3224568_complete_genome_CDS_4297","persistent","175","175"
"SRR3224568_complete_genome_CDS_4329","persistent","175","175"
"SRR3224568_complete_genome_CDS_4362","persistent","175","178"
"SRR3224568_complete_genome_CDS_4394","persistent","175","176"
"SRR3224568_complete_genome_CDS_4491","shell","63","67"
"SRR3224568_complete_genome_CDS_5229","shell","169","169"
"SRR2914453_complete_genome_CDS_0292","shell","47","47"
"SRR2914453_complete_genome_CDS_0420","persistent","175","175"
"SRR2914453_complete_genome_CDS_0452","persistent","175","175"
"SRR2914453_complete_genome_CDS_0484","persistent","175","175"
"SRR2914453_complete_genome_CDS_0516","persistent","175","175"
"SRR2914453_complete_genome_CDS_0548","persistent","175","175"
"SRR2914453_complete_genome_CDS_0580","persistent","175","175"
"SRR2914453_complete_genome_CDS_0612","persistent","175","175"
"SRR2914453_complete_genome_CDS_0772","persistent","175","175"
"SRR2914453_complete_genome_CDS_0804","persistent","175","175"
"SRR2914453_complete_genome_CDS_1028","cloud","7","7"
"SRR2914453_complete_genome_CDS_1284","persistent","173","173"
"SRR2914453_complete_genome_CDS_2245","persistent","175","175"
"SRR2914453_complete_genome_CDS_2341","shell","11","11"
"SRR2914453_complete_genome_CDS_2917","shell","8","8"
"SRR2914453_complete_genome_CDS_3173","persistent","174","174"
"SRR2914453_complete_genome_CDS_3205","persistent","175","175"
"SRR2914453_complete_genome_CDS_3237","persistent","175","175"
"SRR4301514_complete_genome_CDS_4740","persistent","175","234"
"SRR4301514_complete_genome_CDS_4772","persistent","175","175"
"SRR4301514_complete_genome_CDS_4804","persistent","175","175"
"SRR4301514_complete_genome_CDS_4836","persistent","175","175"
"SRR4301514_complete_genome_CDS_5352","cloud","3","3"
"SRR4301514_complete_genome_CDS_5416","cloud","2","2"
"SRR25603930_complete_genome_CDS_1410","persistent","175","176"
"SRR25603930_complete_genome_CDS_1442","persistent","175","175"
"SRR25603930_complete_genome_CDS_1474","persistent","175","175"
"SRR25603930_complete_genome_CDS_1699","persistent","175","175"
"SRR15376142_complete_genome_CDS_5114","persistent","175","175"
"SRR15376142_complete_genome_CDS_5146","persistent","175","175"
"SRR15376142_complete_genome_CDS_5308","persistent","172","182"
"SRR4301569_complete_genome_CDS_0607","persistent","175","175"
"SRR4301569_complete_genome_CDS_0639","persistent","175","175"
"SRR4301569_complete_genome_CDS_1473","persistent","175","175"
"SRR4301569_complete_genome_CDS_1505","persistent","175","175"
"SRR4301569_complete_genome_CDS_1537","persistent","174","175"
"SRR4301569_complete_genome_CDS_1697","shell","99","106"
"SRR4301569_complete_genome_CDS_1985","shell","83","95"
"SRR4301569_complete_genome_CDS_2113","persistent","172","173"
"SRR4301569_complete_genome_CDS_2145","persistent","173","173"
"SRR9994125_complete_genome_CDS_4357","persistent","175","175"
"SRR9994125_complete_genome_CDS_4389","persistent","175","175"
"SRR9994125_complete_genome_CDS_4421","persistent","175","175"
"SRR9994125_complete_genome_CDS_4453","persistent","175","175"
"SRR9994125_complete_genome_CDS_4485","persistent","175","175"
"SRR9994125_complete_genome_CDS_4517","persistent","175","175"
"SRR9994125_complete_genome_CDS_4549","persistent","174","174"
"SRR9994125_complete_genome_CDS_4581","persistent","175","175"
"SRR9994125_complete_genome_CDS_4647","persistent","175","175"
"SRR9994125_complete_genome_CDS_4679","persistent","175","175"
"SRR9994125_complete_genome_CDS_4711","persistent","175","175"
"SRR9994125_complete_genome_CDS_4743","persistent","175","175"
"SRR9994125_complete_genome_CDS_5159","persistent","175","175"
"SRR9994125_complete_genome_CDS_5191","shell","169","169"
"SRR9994125_complete_genome_CDS_5223","shell","170","181"
"SRR4301527_complete_genome_CDS_0006","persistent","175","175"
"SRR4301527_complete_genome_CDS_0166","persistent","175","175"
"SRR4301527_complete_genome_CDS_0198","persistent","175","175"
"SRR4301527_complete_genome_CDS_0230","persistent","175","175"
"SRR4301527_complete_genome_CDS_0294","persistent","174","174"
"SRR4301527_complete_genome_CDS_0326","persistent","175","175"
"SRR4301527_complete_genome_CDS_0358","persistent","175","233"
"SRR15415574_complete_genome_CDS_1415","persistent","175","176"
"SRR15415574_complete_genome_CDS_1735","persistent","175","175"
"SRR15415574_complete_genome_CDS_1799","persistent","175","175"
"SRR15415574_complete_genome_CDS_1831","persistent","175","175"
"SRR15415574_complete_genome_CDS_1959","persistent","175","175"
"SRR15415574_complete_genome_CDS_2055","persistent","175","175"
"SRR15415574_complete_genome_CDS_2087","persistent","175","175"
"SRR15415574_complete_genome_CDS_2119","persistent","175","175"
"SRR15415574_complete_genome_CDS_2279","persistent","175","176"
"SRR15415574_complete_genome_CDS_2311","persistent","175","177"
"SRR15415574_complete_genome_CDS_2343","persistent","175","176"
"SRR15415574_complete_genome_CDS_2791","cloud","3","3"
"SRR15415574_complete_genome_CDS_2951","persistent","175","175"
