"Gene","Non-unique Gene name","No. isolates","No. sequences"
"SRR6929633_assembly_CDS_4877","shell","156","156"
"SRR1714120_assembly_CDS_3174","persistent","175","175"
"SRR6118142_assembly_CDS_4221","shell","80","80"
"SRR14419383_assembly_CDS_2147","shell","11","11"
"SRR6929628_assembly_CDS_4487","shell","46","46"
"SRR6929627_assembly_CDS_0495","shell","58","58"
"SRR4301527_assembly_CDS_1079","persistent","174","174"
"SRR15415540_assembly_CDS_4217","persistent","172","172"
"SRR15415540_assembly_CDS_4345","cloud","7","7"
"SRR15415540_assembly_CDS_4665","shell","20","20"
"SRR15415555_assembly_CDS_3419","shell","46","46"
"SRR4301519_assembly_CDS_3652","shell","52","53"
"SRR4301519_assembly_CDS_3812","cloud","8","8"
"SRR4301519_assembly_CDS_4804","cloud","7","7"
"SRR4301521_assembly_CDS_4686","shell","41","41"
"SRR15415620_assembly_CDS_2916","cloud","1","1"
"SRR15415620_assembly_CDS_3364","persistent","175","175"
"SRR15415620_assembly_CDS_3524","shell","58","64"
"SRR15415620_assembly_CDS_3620","cloud","10","10"
"SRR15415620_assembly_CDS_4036","cloud","1","1"
"SRR15415620_assembly_CDS_4548","cloud","6","6"
"SRR15415620_assembly_CDS_4644","cloud","9","9"
"SRR15415547_assembly_CDS_3440","cloud","2","2"
"SRR7460819_assembly_CDS_4633","shell","64","65"
"SRR4301494_assembly_CDS_4390","shell","11","11"
"SRR4301494_assembly_CDS_4966","cloud","1","1"
"SRR6929624_assembly_CDS_4897","shell","25","25"
"SRR4301514_assembly_CDS_3575","cloud","9","9"
"SRR6929610_assembly_CDS_4175","cloud","2","2"
"SRR6929610_assembly_CDS_4431","persistent","175","175"
"SRR4301531_assembly_CDS_3502","cloud","9","9"
"SRR941218_assembly_CDS_4620","cloud","8","8"
"SRR4301579_assembly_CDS_4203","cloud","5","5"
"SRR3195836_assembly_CDS_4305","persistent","174","232"
"SRR4301554_assembly_CDS_4764","persistent","172","173"
"SRR15415578_assembly_CDS_0446","cloud","1","1"
"SRR15415542_assembly_CDS_4749","cloud","4","4"
"SRR15415549_assembly_CDS_2056","cloud","1","1"
"SRR15415611_assembly_CDS_4360","cloud","1","1"
"SRR15415624_assembly_CDS_3435","shell","102","103"
"SRR15415547_assembly_CDS_3443","shell","25","28"
"SRR15415547_assembly_CDS_4115","cloud","1","1"
"SRR4301571_assembly_CDS_3514","cloud","2","2"
"SRR4301571_assembly_CDS_3546","cloud","2","2"
"SRR4301555_assembly_CDS_3849","cloud","1","1"
"SRR15415557_assembly_CDS_2380","cloud","6","6"
"SRR15415557_assembly_CDS_3180","cloud","1","1"
"SRR3191403_assembly_CDS_2946","cloud","3","3"
"SRR3191403_assembly_CDS_4771","cloud","7","7"
"SRR3205742_assembly_CDS_4111","cloud","1","1"
"SRR3205742_assembly_CDS_4751","cloud","6","6"
"SRR6929635_assembly_CDS_4334","cloud","8","8"
"SRR15415539_assembly_CDS_2278","persistent","175","175"
"SRR15376147_assembly_CDS_3461","shell","133","133"
"SRR4301527_assembly_CDS_3454","cloud","8","8"
"SRR15415620_assembly_CDS_2666","cloud","2","2"
"SRR15415620_assembly_CDS_2922","cloud","1","1"
"SRR15415620_assembly_CDS_2986","persistent","174","174"
"SRR15415620_assembly_CDS_3466","cloud","1","1"
"SRR6929606_assembly_CDS_4821","shell","146","146"
"SRR4301555_assembly_CDS_3853","cloud","5","5"
"SRR15415578_assembly_CDS_1860","cloud","1","1"
"DRR381601_assembly_CDS_1855","persistent","175","175"
"SRR15415532_assembly_CDS_4761","cloud","1","1"
"SRR4301494_assembly_CDS_3470","cloud","2","2"
"DRR381723_assembly_CDS_1853","shell","15","15"
"SRR15415620_assembly_CDS_2926","cloud","1","1"
"SRR15415620_assembly_CDS_3470","cloud","1","1"
"SRR15415620_assembly_CDS_3726","cloud","1","1"
"SRR15415620_assembly_CDS_4686","cloud","1","1"
"SRR15415574_assembly_CDS_4270","cloud","2","2"
"SRR15415574_assembly_CDS_4718","cloud","1","1"
"SRR15415574_assembly_CDS_4782","cloud","1","1"
"SRR14419387_assembly_CDS_4266","cloud","2","2"
"DRR381635_assembly_CDS_1709","cloud","1","1"
"DRR381635_assembly_CDS_4430","shell","131","131"
"SRR10520171_assembly_CDS_4004","cloud","1","1"
"SRR4301494_assembly_CDS_3986","cloud","1","1"
"SRR10337442_assembly_CDS_0957","persistent","175","175"
"SRR13160360_assembly_CDS_3110","cloud","6","6"
"SRR15415547_assembly_CDS_4413","cloud","3","3"
"SRR4301554_assembly_CDS_4616","cloud","1","1"
"SRR15415540_assembly_CDS_0005","cloud","1","1"
"SRR15415540_assembly_CDS_1575","cloud","1","1"
"SRR10520171_assembly_CDS_4006","cloud","1","1"
"SRR15415554_assembly_CDS_2591","persistent","175","175"
"SRR4301513_assembly_CDS_4024","cloud","1","1"
"SRR15415540_assembly_CDS_4680","shell","109","109"
"SRR15415540_assembly_CDS_4776","cloud","4","4"
"SRR15415620_assembly_CDS_0241","cloud","1","1"
"SRR15415620_assembly_CDS_0273","cloud","1","1"
"SRR15415620_assembly_CDS_0305","cloud","1","1"
"SRR15415620_assembly_CDS_2931","cloud","1","1"
"SRR15415574_assembly_CDS_3347","cloud","2","2"
"SRR15415574_assembly_CDS_3379","cloud","3","3"
"SRR15415613_assembly_CDS_4870","cloud","2","2"
"SRR15415574_assembly_CDS_3348","cloud","2","2"
"SRR15415574_assembly_CDS_4148","cloud","2","2"
"SRR15415574_assembly_CDS_4532","cloud","2","2"
"SRR4301514_assembly_CDS_1511","cloud","2","2"
"SRR4301514_assembly_CDS_1543","cloud","2","2"
"SRR6929623_assembly_CDS_4898","cloud","1","1"
"SRR15415621_assembly_CDS_4484","cloud","2","2"
"SRR15415620_assembly_CDS_0211","cloud","1","1"
"SRR15415620_assembly_CDS_0243","cloud","1","1"
"SRR15415620_assembly_CDS_0275","cloud","1","1"
"SRR15415620_assembly_CDS_0307","cloud","1","1"
"SRR15415620_assembly_CDS_0628","cloud","2","2"
"SRR15415620_assembly_CDS_0756","cloud","2","2"
"SRR4301564_assembly_CDS_4249","cloud","2","2"
"SRR6929610_assembly_CDS_2080","cloud","2","2"
"SRR15415610_assembly_CDS_4518","persistent","174","344"
"SRR15415624_assembly_CDS_4251","cloud","5","5"
"SRR4301513_assembly_CDS_3996","cloud","3","3"
"SRR15415549_assembly_CDS_4795","cloud","2","2"
"SRR4301514_assembly_CDS_1514","cloud","2","2"
"SRR4301514_assembly_CDS_1546","cloud","2","2"
"SRR15415574_assembly_CDS_3288","cloud","1","1"
"SRR15415574_assembly_CDS_3960","cloud","2","2"
"SRR15415574_assembly_CDS_4152","cloud","2","2"
"SRR4301514_assembly_CDS_1515","cloud","2","2"
"SRR4301514_assembly_CDS_1547","cloud","2","2"
"SRR15277999_assembly_CDS_4898","cloud","2","2"
"SRR6929623_assembly_CDS_5031","cloud","1","1"
"SRR15415621_assembly_CDS_4809","cloud","2","2"
"SRR15415620_assembly_CDS_0216","cloud","1","1"
"SRR15415620_assembly_CDS_0248","cloud","1","1"
"SRR15415620_assembly_CDS_0280","cloud","1","1"
"SRR15415620_assembly_CDS_1146","persistent","175","175"
"DRR381740_assembly_CDS_2139","persistent","175","175"
"SRR15415547_assembly_CDS_4294","shell","56","58"
"SRR1714120_assembly_CDS_2077","shell","34","48"
"DRR381744_assembly_CDS_0047","persistent","175","182"
"SRR15415610_assembly_CDS_2955","cloud","2","2"
"SRR15415620_assembly_CDS_0217","cloud","1","1"
"SRR15415620_assembly_CDS_0249","cloud","1","1"
"SRR15415620_assembly_CDS_0281","cloud","1","1"
"SRR15415613_assembly_CDS_3180","cloud","3","3"
"SRR15415613_assembly_CDS_4877","cloud","2","2"
"SRR15415574_assembly_CDS_2619","cloud","1","1"
"SRR15415574_assembly_CDS_4155","cloud","2","2"
"SRR15415574_assembly_CDS_4315","cloud","1","1"
"SRR15415574_assembly_CDS_4763","cloud","2","2"
"SRR14419379_assembly_CDS_4119","shell","165","165"
"SRR9994124_assembly_CDS_0710","cloud","1","1"
"SRR4301548_assembly_CDS_3205","cloud","2","2"
"SRR3195836_assembly_CDS_4584","cloud","1","1"
"SRR6929611_assembly_CDS_4093","cloud","1","1"
"SRR6929611_assembly_CDS_4125","cloud","1","1"
"SRR6929611_assembly_CDS_4573","cloud","2","2"
"SRR10337442_assembly_CDS_4555","cloud","1","1"
"SRR4301574_assembly_CDS_4207","cloud","1","1"
"SRR15415620_assembly_CDS_0220","cloud","1","1"
"SRR15415620_assembly_CDS_0252","cloud","1","1"
"SRR15415620_assembly_CDS_0284","cloud","1","1"
"SRR15415574_assembly_CDS_2622","cloud","1","1"
"SRR15415574_assembly_CDS_4158","cloud","2","2"
"SRR15415574_assembly_CDS_4318","cloud","1","1"
"SRR15415574_assembly_CDS_4542","cloud","1","1"
"SRR15415574_assembly_CDS_3775","cloud","1","1"
"SRR15415574_assembly_CDS_4159","cloud","2","2"
"SRR4301548_assembly_CDS_3496","cloud","1","1"
"DRR381744_assembly_CDS_3926","cloud","2","2"
"SRR15415540_assembly_CDS_4277","cloud","2","2"
"SRR13160360_assembly_CDS_1685","cloud","2","2"
"SRR14419379_assembly_CDS_0602","cloud","1","1"
"SRR15415549_assembly_CDS_3331","cloud","2","2"
"SRR6929634_assembly_CDS_4310","cloud","1","1"
"DRR381635_assembly_CDS_4384","cloud","7","7"
"SRR3195839_assembly_CDS_2224","persistent","175","175"
"SRR6929602_assembly_CDS_4650","persistent","175","336"
"SRR6929602_assembly_CDS_4682","shell","169","311"
"SRR6929602_assembly_CDS_4746","persistent","170","173"
"SRR6929602_assembly_CDS_4778","shell","154","177"
"SRR6929602_assembly_CDS_4810","persistent","172","173"
"SRR6929602_assembly_CDS_4842","shell","165","166"
"SRR6929602_assembly_CDS_4907","shell","102","102"
"SRR4301494_assembly_CDS_0001","persistent","173","173"
"SRR4301494_assembly_CDS_0033","persistent","175","175"
"SRR4301494_assembly_CDS_0065","persistent","175","175"
"SRR4301494_assembly_CDS_0097","persistent","175","175"
"SRR4301494_assembly_CDS_0129","persistent","175","175"
"SRR4301494_assembly_CDS_0161","persistent","174","174"
"SRR4301494_assembly_CDS_0193","persistent","175","175"
"SRR4301494_assembly_CDS_0257","persistent","175","176"
"SRR4301494_assembly_CDS_0289","persistent","175","175"
"SRR4301494_assembly_CDS_0321","persistent","175","175"
"SRR4301494_assembly_CDS_0353","persistent","175","175"
"SRR4301494_assembly_CDS_0385","persistent","175","175"
"SRR4301494_assembly_CDS_0417","persistent","175","175"
"SRR4301494_assembly_CDS_0449","persistent","175","175"
"SRR4301494_assembly_CDS_0481","persistent","175","175"
"SRR4301494_assembly_CDS_0513","persistent","175","175"
"SRR4301494_assembly_CDS_0546","persistent","175","175"
"SRR4301494_assembly_CDS_0578","persistent","175","175"
"SRR4301494_assembly_CDS_0610","persistent","175","175"
"SRR4301494_assembly_CDS_0642","persistent","175","175"
"SRR4301494_assembly_CDS_0674","persistent","175","175"
"SRR4301494_assembly_CDS_0706","persistent","175","175"
"SRR4301494_assembly_CDS_0738","persistent","175","175"
"SRR4301494_assembly_CDS_0770","persistent","175","175"
"SRR4301494_assembly_CDS_0802","persistent","175","175"
"SRR4301494_assembly_CDS_0834","persistent","175","175"
"SRR4301494_assembly_CDS_0866","cloud","7","7"
"SRR4301494_assembly_CDS_0898","persistent","175","175"
"SRR4301494_assembly_CDS_0930","persistent","175","175"
"SRR4301494_assembly_CDS_0962","persistent","175","175"
"SRR4301494_assembly_CDS_0994","persistent","175","175"
"SRR4301494_assembly_CDS_1026","persistent","175","175"
"SRR4301494_assembly_CDS_1058","persistent","175","175"
"SRR4301494_assembly_CDS_1090","persistent","175","175"
"SRR4301494_assembly_CDS_1122","persistent","175","175"
"SRR4301494_assembly_CDS_1154","persistent","174","174"
"SRR4301494_assembly_CDS_1186","persistent","174","174"
"SRR4301494_assembly_CDS_1218","persistent","174","174"
"SRR4301494_assembly_CDS_1250","persistent","175","175"
"SRR4301494_assembly_CDS_1282","persistent","175","175"
"SRR4301494_assembly_CDS_1314","persistent","175","175"
"SRR4301494_assembly_CDS_1346","persistent","175","175"
"SRR4301494_assembly_CDS_1378","persistent","169","169"
"SRR4301494_assembly_CDS_1410","persistent","169","169"
"SRR4301494_assembly_CDS_1442","persistent","175","176"
"SRR4301494_assembly_CDS_1474","persistent","175","175"
"SRR4301494_assembly_CDS_1506","persistent","175","175"
"SRR4301494_assembly_CDS_1538","persistent","175","175"
"SRR4301494_assembly_CDS_1602","shell","160","160"
"SRR4301494_assembly_CDS_1634","persistent","175","175"
"SRR4301494_assembly_CDS_1762","shell","56","57"
"SRR4301494_assembly_CDS_1794","shell","59","61"
"SRR4301494_assembly_CDS_1826","persistent","175","175"
"SRR4301494_assembly_CDS_1858","persistent","175","182"
"SRR4301494_assembly_CDS_1890","persistent","175","175"
"SRR4301494_assembly_CDS_1922","persistent","175","175"
"SRR4301494_assembly_CDS_1954","persistent","175","175"
"SRR4301494_assembly_CDS_1986","persistent","175","175"
"SRR4301494_assembly_CDS_2018","persistent","175","175"
"SRR4301494_assembly_CDS_2050","persistent","175","175"
"SRR4301494_assembly_CDS_2082","persistent","175","175"
"SRR4301494_assembly_CDS_2114","persistent","175","175"
"SRR4301494_assembly_CDS_2146","persistent","175","176"
"SRR4301494_assembly_CDS_2178","persistent","175","175"
"SRR4301494_assembly_CDS_2210","persistent","175","175"
"SRR4301494_assembly_CDS_2242","persistent","175","175"
"SRR4301494_assembly_CDS_2274","persistent","175","175"
"SRR4301494_assembly_CDS_2306","persistent","175","175"
"SRR4301494_assembly_CDS_2338","persistent","175","175"
"SRR4301494_assembly_CDS_2370","persistent","175","175"
"SRR4301494_assembly_CDS_2402","persistent","175","175"
"SRR4301494_assembly_CDS_2434","persistent","174","180"
"SRR4301494_assembly_CDS_2466","persistent","175","175"
"SRR4301494_assembly_CDS_2530","shell","30","30"
"SRR4301494_assembly_CDS_2562","persistent","175","175"
"SRR4301494_assembly_CDS_2594","persistent","175","175"
"SRR4301494_assembly_CDS_2626","persistent","175","175"
"SRR4301494_assembly_CDS_2658","persistent","175","175"
"SRR4301494_assembly_CDS_2690","persistent","175","175"
"SRR4301494_assembly_CDS_2722","persistent","175","175"
"SRR4301494_assembly_CDS_2754","persistent","175","175"
"SRR4301494_assembly_CDS_2786","persistent","175","175"
"SRR4301494_assembly_CDS_2818","persistent","175","175"
"SRR4301494_assembly_CDS_2850","persistent","169","169"
"SRR4301494_assembly_CDS_2882","persistent","175","175"
"SRR5864678_assembly_CDS_4234","persistent","175","175"
"SRR5864678_assembly_CDS_4298","persistent","175","347"
"SRR5864678_assembly_CDS_4330","persistent","173","173"
"SRR5864678_assembly_CDS_4426","persistent","170","170"
"SRR5864678_assembly_CDS_4458","persistent","175","175"
"SRR5864678_assembly_CDS_4490","persistent","175","175"
"SRR5864678_assembly_CDS_4522","persistent","175","175"
"SRR5864678_assembly_CDS_4554","shell","166","166"
"SRR5864678_assembly_CDS_4586","persistent","175","175"
"SRR5864678_assembly_CDS_4618","persistent","175","354"
"SRR5864678_assembly_CDS_4682","persistent","172","172"
"SRR5864678_assembly_CDS_4746","persistent","175","175"
"SRR5864678_assembly_CDS_4778","persistent","174","174"
"SRR5864678_assembly_CDS_4810","shell","164","164"
"SRR5864678_assembly_CDS_4842","shell","96","96"
"SRR5864678_assembly_CDS_4874","persistent","173","174"
"SRR14419377_assembly_CDS_0014","persistent","175","175"
"SRR14419377_assembly_CDS_0046","persistent","175","175"
"SRR14419377_assembly_CDS_0078","persistent","174","174"
"SRR14419377_assembly_CDS_0142","persistent","175","175"
"SRR14419377_assembly_CDS_0174","persistent","175","175"
"SRR14419377_assembly_CDS_0206","persistent","175","175"
"SRR14419377_assembly_CDS_0238","persistent","175","175"
"SRR14419377_assembly_CDS_0270","persistent","175","175"
"SRR14419377_assembly_CDS_0303","persistent","175","175"
"SRR14419377_assembly_CDS_0367","persistent","175","175"
"SRR14419377_assembly_CDS_0399","persistent","175","175"
"SRR14419377_assembly_CDS_0495","persistent","175","175"
"SRR14419377_assembly_CDS_0527","persistent","175","175"
"SRR14419377_assembly_CDS_0559","persistent","175","175"
"SRR14419377_assembly_CDS_0591","persistent","175","175"
"SRR14419377_assembly_CDS_0623","persistent","173","173"
"SRR14419377_assembly_CDS_0687","persistent","175","175"
"SRR14419377_assembly_CDS_0719","persistent","175","175"
"SRR14419377_assembly_CDS_0751","persistent","175","175"
"SRR14419377_assembly_CDS_0783","persistent","175","175"
"SRR14419377_assembly_CDS_0815","persistent","175","176"
"SRR14419377_assembly_CDS_0943","persistent","175","175"
"SRR14419377_assembly_CDS_1007","persistent","175","175"
"SRR14419377_assembly_CDS_1039","persistent","172","175"
"SRR14419377_assembly_CDS_1551","persistent","175","175"
"SRR14419377_assembly_CDS_1583","persistent","175","175"
"SRR14419377_assembly_CDS_1615","persistent","175","175"
"SRR14419377_assembly_CDS_1647","persistent","175","175"
"SRR14419377_assembly_CDS_1679","persistent","175","175"
"SRR14419377_assembly_CDS_1711","persistent","174","175"
"SRR14419377_assembly_CDS_1967","persistent","169","169"
"SRR14419377_assembly_CDS_1999","persistent","174","174"
"SRR14419377_assembly_CDS_2031","persistent","175","175"
"SRR14419377_assembly_CDS_2063","persistent","175","175"
"SRR14419377_assembly_CDS_2095","persistent","175","175"
"SRR14419377_assembly_CDS_2159","persistent","175","175"
"SRR14419377_assembly_CDS_2191","persistent","175","175"
"SRR14419377_assembly_CDS_2223","persistent","175","175"
"SRR14419377_assembly_CDS_2255","persistent","175","175"
"SRR14419377_assembly_CDS_2287","persistent","174","175"
"SRR14419377_assembly_CDS_2319","persistent","175","175"
"SRR14419377_assembly_CDS_2383","persistent","175","175"
"SRR14419377_assembly_CDS_2415","persistent","175","175"
"SRR14419377_assembly_CDS_2447","persistent","175","175"
"SRR14419377_assembly_CDS_2479","persistent","175","176"
"SRR4301527_assembly_CDS_0149","persistent","175","175"
"SRR4301527_assembly_CDS_0181","persistent","175","175"
"SRR4301527_assembly_CDS_0566","persistent","175","175"
"SRR4301527_assembly_CDS_0598","persistent","175","175"
"SRR4301527_assembly_CDS_0662","persistent","175","175"
"SRR4301527_assembly_CDS_0694","persistent","174","174"
"SRR4301527_assembly_CDS_0726","persistent","175","175"
"SRR4301527_assembly_CDS_0758","persistent","175","175"
"SRR4301527_assembly_CDS_0790","persistent","175","175"
"SRR4301527_assembly_CDS_0822","persistent","175","175"
"SRR4301527_assembly_CDS_0854","persistent","175","175"
"SRR4301527_assembly_CDS_0886","persistent","175","175"
"SRR4301527_assembly_CDS_0918","persistent","175","175"
"SRR4301527_assembly_CDS_1078","persistent","175","175"
"SRR4301527_assembly_CDS_1110","persistent","175","175"
"SRR4301527_assembly_CDS_1142","persistent","175","175"
"SRR4301527_assembly_CDS_1174","persistent","175","175"
"SRR4301527_assembly_CDS_1238","persistent","175","175"
"SRR4301527_assembly_CDS_1270","persistent","175","175"
"SRR4301527_assembly_CDS_1366","persistent","175","175"
"SRR4301527_assembly_CDS_1462","persistent","174","174"
"SRR4301527_assembly_CDS_1494","persistent","175","175"
"SRR4301527_assembly_CDS_1526","persistent","175","175"
"SRR4301527_assembly_CDS_1558","persistent","175","175"
"SRR4301527_assembly_CDS_1590","persistent","175","175"
"SRR4301527_assembly_CDS_1622","persistent","175","175"
"SRR4301527_assembly_CDS_1654","persistent","175","175"
"SRR4301527_assembly_CDS_1686","persistent","175","175"
