"Isolate","Stx_type","virulencefinder_stx_complete","contig_stx_blast_assembly","fragmentation_status","Tool","complete_genomes","stx_value","stx_profile","TP","FP","FN"
"SRR4301579","stx_B",1,1,"Complete stx","ggCaller",89,1,"stx2c",1,0,0
"SRR4301579","stx_A",1,1,"Complete stx","ggCaller",100,3,"stx2c",1,2,0
"SRR4301579","stx_B",1,1,"Complete stx","ggCaller",100,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","BAKTA",0,1,"stx2c",1,0,0
"SRR4301588","stx_B",1,1,"Complete stx","BAKTA",0,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","BAKTA",100,1,"stx2c",1,0,0
"SRR4301588","stx_B",1,1,"Complete stx","BAKTA",100,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","PPanGGOLiN",0,1,"stx2c",1,0,0
"SRR4301588","stx_B",1,1,"Complete stx","PPanGGOLiN",0,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","PPanGGOLiN",11,1,"stx2c",1,0,0
"SRR4301588","stx_B",1,1,"Complete stx","PPanGGOLiN",11,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","PPanGGOLiN",50,1,"stx2c",1,0,0
"SRR4301588","stx_B",1,1,"Complete stx","PPanGGOLiN",50,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","PPanGGOLiN",89,1,"stx2c",1,0,0
"SRR4301588","stx_B",1,1,"Complete stx","PPanGGOLiN",89,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","PPanGGOLiN",100,1,"stx2c",1,0,0
"SRR4301588","stx_B",1,1,"Complete stx","PPanGGOLiN",100,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","Panaroo",0,1,"stx2c",1,0,0
"SRR4301588","stx_B",1,1,"Complete stx","Panaroo",0,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","Panaroo",11,1,"stx2c",1,0,0
"SRR4301588","stx_B",1,1,"Complete stx","Panaroo",11,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","Panaroo",50,1,"stx2c",1,0,0
"SRR4301588","stx_B",1,1,"Complete stx","Panaroo",50,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","Panaroo",89,1,"stx2c",1,0,0
"SRR4301588","stx_B",1,1,"Complete stx","Panaroo",89,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","Panaroo",100,1,"stx2c",1,0,0
"SRR4301588","stx_B",1,1,"Complete stx","Panaroo",100,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","ggCaller",0,2,"stx2c",1,1,0
"SRR4301588","stx_B",1,1,"Complete stx","ggCaller",0,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","ggCaller",11,2,"stx2c",1,1,0
"SRR4301588","stx_B",1,1,"Complete stx","ggCaller",11,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","ggCaller",50,3,"stx2c",1,2,0
"SRR4301588","stx_B",1,1,"Complete stx","ggCaller",50,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","ggCaller",89,3,"stx2c",1,2,0
"SRR4301588","stx_B",1,1,"Complete stx","ggCaller",89,1,"stx2c",1,0,0
"SRR4301588","stx_A",1,1,"Complete stx","ggCaller",100,3,"stx2c",1,2,0
"SRR4301588","stx_B",1,1,"Complete stx","ggCaller",100,1,"stx2c",1,0,0
"SRR5413253","stx_A",2,2,"Complete stx","BAKTA",0,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_B",2,2,"Complete stx","BAKTA",0,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","BAKTA",100,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_B",2,2,"Complete stx","BAKTA",100,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","PPanGGOLiN",0,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_B",2,2,"Complete stx","PPanGGOLiN",0,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","PPanGGOLiN",11,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_B",2,2,"Complete stx","PPanGGOLiN",11,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","PPanGGOLiN",50,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_B",2,2,"Complete stx","PPanGGOLiN",50,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","PPanGGOLiN",89,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_B",2,2,"Complete stx","PPanGGOLiN",89,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","PPanGGOLiN",100,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_B",2,2,"Complete stx","PPanGGOLiN",100,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","Panaroo",0,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_B",2,2,"Complete stx","Panaroo",0,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","Panaroo",11,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_B",2,2,"Complete stx","Panaroo",11,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","Panaroo",50,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_B",2,2,"Complete stx","Panaroo",50,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","Panaroo",89,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_B",2,2,"Complete stx","Panaroo",89,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","Panaroo",100,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_B",2,2,"Complete stx","Panaroo",100,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","ggCaller",0,3,"stx1a; stx2c",2,1,0
"SRR5413253","stx_B",2,2,"Complete stx","ggCaller",0,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","ggCaller",11,3,"stx1a; stx2c",2,1,0
"SRR5413253","stx_B",2,2,"Complete stx","ggCaller",11,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","ggCaller",50,4,"stx1a; stx2c",2,2,0
"SRR5413253","stx_B",2,2,"Complete stx","ggCaller",50,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","ggCaller",89,4,"stx1a; stx2c",2,2,0
"SRR5413253","stx_B",2,2,"Complete stx","ggCaller",89,2,"stx1a; stx2c",2,0,0
"SRR5413253","stx_A",2,2,"Complete stx","ggCaller",100,4,"stx1a; stx2c",2,2,0
"SRR5413253","stx_B",2,2,"Complete stx","ggCaller",100,2,"stx1a; stx2c",2,0,0
"SRR5864678","stx_A",2,6,"Fragmented stx","BAKTA",0,0,"stx2a; stx2c",0,0,2
"SRR5864678","stx_B",2,4,"Fragmented stx","BAKTA",0,0,"stx2a; stx2c",0,0,2
"SRR5864678","stx_A",2,6,"Fragmented stx","BAKTA",100,2,"stx2a; stx2c",2,0,0
"SRR5864678","stx_B",2,4,"Fragmented stx","BAKTA",100,2,"stx2a; stx2c",2,0,0
"SRR5864678","stx_A",2,6,"Fragmented stx","PPanGGOLiN",0,0,"stx2a; stx2c",0,0,2
"SRR5864678","stx_B",2,4,"Fragmented stx","PPanGGOLiN",0,0,"stx2a; stx2c",0,0,2
"SRR5864678","stx_A",2,6,"Fragmented stx","PPanGGOLiN",11,0,"stx2a; stx2c",0,0,2
"SRR5864678","stx_B",2,4,"Fragmented stx","PPanGGOLiN",11,0,"stx2a; stx2c",0,0,2
"SRR5864678","stx_A",2,6,"Fragmented stx","PPanGGOLiN",50,1,"stx2a; stx2c",1,0,1
"SRR5864678","stx_B",2,4,"Fragmented stx","PPanGGOLiN",50,1,"stx2a; stx2c",1,0,1
"SRR5864678","stx_A",2,6,"Fragmented stx","PPanGGOLiN",89,1,"stx2a; stx2c",1,0,1
"SRR5864678","stx_B",2,4,"Fragmented stx","PPanGGOLiN",89,1,"stx2a; stx2c",1,0,1
"SRR5864678","stx_A",2,6,"Fragmented stx","PPanGGOLiN",100,1,"stx2a; stx2c",1,0,1
"SRR5864678","stx_B",2,4,"Fragmented stx","PPanGGOLiN",100,1,"stx2a; stx2c",1,0,1
"SRR5864678","stx_A",2,6,"Fragmented stx","Panaroo",0,0,"stx2a; stx2c",0,0,2
"SRR5864678","stx_B",2,4,"Fragmented stx","Panaroo",0,0,"stx2a; stx2c",0,0,2
"SRR5864678","stx_A",2,6,"Fragmented stx","Panaroo",11,0,"stx2a; stx2c",0,0,2
"SRR5864678","stx_B",2,4,"Fragmented stx","Panaroo",11,0,"stx2a; stx2c",0,0,2
"SRR5864678","stx_A",2,6,"Fragmented stx","Panaroo",50,1,"stx2a; stx2c",1,0,1
"SRR5864678","stx_B",2,4,"Fragmented stx","Panaroo",50,2,"stx2a; stx2c",2,0,0
"SRR5864678","stx_A",2,6,"Fragmented stx","Panaroo",89,1,"stx2a; stx2c",1,0,1
"SRR5864678","stx_B",2,4,"Fragmented stx","Panaroo",89,2,"stx2a; stx2c",2,0,0
"SRR5864678","stx_A",2,6,"Fragmented stx","Panaroo",100,1,"stx2a; stx2c",1,0,1
"SRR5864678","stx_B",2,4,"Fragmented stx","Panaroo",100,2,"stx2a; stx2c",2,0,0
"SRR5864678","stx_A",2,6,"Fragmented stx","ggCaller",0,0,"stx2a; stx2c",0,0,2
"SRR5864678","stx_B",2,4,"Fragmented stx","ggCaller",0,0,"stx2a; stx2c",0,0,2
"SRR5864678","stx_A",2,6,"Fragmented stx","ggCaller",11,0,"stx2a; stx2c",0,0,2
"SRR5864678","stx_B",2,4,"Fragmented stx","ggCaller",11,0,"stx2a; stx2c",0,0,2
"SRR5864678","stx_A",2,6,"Fragmented stx","ggCaller",50,3,"stx2a; stx2c",2,1,0
"SRR5864678","stx_B",2,4,"Fragmented stx","ggCaller",50,2,"stx2a; stx2c",2,0,0
"SRR5864678","stx_A",2,6,"Fragmented stx","ggCaller",89,3,"stx2a; stx2c",2,1,0
"SRR5864678","stx_B",2,4,"Fragmented stx","ggCaller",89,2,"stx2a; stx2c",2,0,0
"SRR5864678","stx_A",2,6,"Fragmented stx","ggCaller",100,3,"stx2a; stx2c",2,1,0
"SRR5864678","stx_B",2,4,"Fragmented stx","ggCaller",100,2,"stx2a; stx2c",2,0,0
"SRR5870510","stx_A",2,8,"Fragmented stx","BAKTA",0,0,"stx2a; stx2c",0,0,2
"SRR5870510","stx_B",2,4,"Fragmented stx","BAKTA",0,0,"stx2a; stx2c",0,0,2
"SRR5870510","stx_A",2,8,"Fragmented stx","BAKTA",100,2,"stx2a; stx2c",2,0,0
"SRR5870510","stx_B",2,4,"Fragmented stx","BAKTA",100,2,"stx2a; stx2c",2,0,0
"SRR5870510","stx_A",2,8,"Fragmented stx","PPanGGOLiN",0,0,"stx2a; stx2c",0,0,2
"SRR5870510","stx_B",2,4,"Fragmented stx","PPanGGOLiN",0,0,"stx2a; stx2c",0,0,2
"SRR5870510","stx_A",2,8,"Fragmented stx","PPanGGOLiN",11,0,"stx2a; stx2c",0,0,2
"SRR5870510","stx_B",2,4,"Fragmented stx","PPanGGOLiN",11,0,"stx2a; stx2c",0,0,2
"SRR5870510","stx_A",2,8,"Fragmented stx","PPanGGOLiN",50,1,"stx2a; stx2c",1,0,1
"SRR5870510","stx_B",2,4,"Fragmented stx","PPanGGOLiN",50,1,"stx2a; stx2c",1,0,1
"SRR5870510","stx_A",2,8,"Fragmented stx","PPanGGOLiN",89,1,"stx2a; stx2c",1,0,1
"SRR5870510","stx_B",2,4,"Fragmented stx","PPanGGOLiN",89,1,"stx2a; stx2c",1,0,1
"SRR5870510","stx_A",2,8,"Fragmented stx","PPanGGOLiN",100,1,"stx2a; stx2c",1,0,1
"SRR5870510","stx_B",2,4,"Fragmented stx","PPanGGOLiN",100,1,"stx2a; stx2c",1,0,1
"SRR5870510","stx_A",2,8,"Fragmented stx","Panaroo",0,0,"stx2a; stx2c",0,0,2
"SRR5870510","stx_B",2,4,"Fragmented stx","Panaroo",0,0,"stx2a; stx2c",0,0,2
"SRR5870510","stx_A",2,8,"Fragmented stx","Panaroo",11,0,"stx2a; stx2c",0,0,2
"SRR5870510","stx_B",2,4,"Fragmented stx","Panaroo",11,0,"stx2a; stx2c",0,0,2
"SRR5870510","stx_A",2,8,"Fragmented stx","Panaroo",50,1,"stx2a; stx2c",1,0,1
"SRR5870510","stx_B",2,4,"Fragmented stx","Panaroo",50,2,"stx2a; stx2c",2,0,0
"SRR5870510","stx_A",2,8,"Fragmented stx","Panaroo",89,1,"stx2a; stx2c",1,0,1
"SRR5870510","stx_B",2,4,"Fragmented stx","Panaroo",89,2,"stx2a; stx2c",2,0,0
"SRR5870510","stx_A",2,8,"Fragmented stx","Panaroo",100,1,"stx2a; stx2c",1,0,1
"SRR5870510","stx_B",2,4,"Fragmented stx","Panaroo",100,2,"stx2a; stx2c",2,0,0
"SRR5870510","stx_A",2,8,"Fragmented stx","ggCaller",0,0,"stx2a; stx2c",0,0,2
"SRR5870510","stx_B",2,4,"Fragmented stx","ggCaller",0,0,"stx2a; stx2c",0,0,2
"SRR5870510","stx_A",2,8,"Fragmented stx","ggCaller",11,0,"stx2a; stx2c",0,0,2
"SRR5870510","stx_B",2,4,"Fragmented stx","ggCaller",11,0,"stx2a; stx2c",0,0,2
"SRR5870510","stx_A",2,8,"Fragmented stx","ggCaller",50,3,"stx2a; stx2c",2,1,0
"SRR5870510","stx_B",2,4,"Fragmented stx","ggCaller",50,2,"stx2a; stx2c",2,0,0
"SRR5870510","stx_A",2,8,"Fragmented stx","ggCaller",89,3,"stx2a; stx2c",2,1,0
"SRR5870510","stx_B",2,4,"Fragmented stx","ggCaller",89,2,"stx2a; stx2c",2,0,0
"SRR5870510","stx_A",2,8,"Fragmented stx","ggCaller",100,3,"stx2a; stx2c",2,1,0
"SRR5870510","stx_B",2,4,"Fragmented stx","ggCaller",100,2,"stx2a; stx2c",2,0,0
"SRR6118141","stx_A",2,2,"Complete stx","BAKTA",0,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_B",2,1,"Collapsed stx","BAKTA",0,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_A",2,2,"Complete stx","BAKTA",100,2,"stx2a; stx2a",2,0,0
"SRR6118141","stx_B",2,1,"Collapsed stx","BAKTA",100,2,"stx2a; stx2a",2,0,0
"SRR6118141","stx_A",2,2,"Complete stx","PPanGGOLiN",0,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_B",2,1,"Collapsed stx","PPanGGOLiN",0,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_A",2,2,"Complete stx","PPanGGOLiN",11,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_B",2,1,"Collapsed stx","PPanGGOLiN",11,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_A",2,2,"Complete stx","PPanGGOLiN",50,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_B",2,1,"Collapsed stx","PPanGGOLiN",50,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_A",2,2,"Complete stx","PPanGGOLiN",89,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_B",2,1,"Collapsed stx","PPanGGOLiN",89,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_A",2,2,"Complete stx","PPanGGOLiN",100,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_B",2,1,"Collapsed stx","PPanGGOLiN",100,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_A",2,2,"Complete stx","Panaroo",0,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_B",2,1,"Collapsed stx","Panaroo",0,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_A",2,2,"Complete stx","Panaroo",11,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_B",2,1,"Collapsed stx","Panaroo",11,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_A",2,2,"Complete stx","Panaroo",50,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_B",2,1,"Collapsed stx","Panaroo",50,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_A",2,2,"Complete stx","Panaroo",89,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_B",2,1,"Collapsed stx","Panaroo",89,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_A",2,2,"Complete stx","Panaroo",100,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_B",2,1,"Collapsed stx","Panaroo",100,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_A",2,2,"Complete stx","ggCaller",0,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_B",2,1,"Collapsed stx","ggCaller",0,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_A",2,2,"Complete stx","ggCaller",11,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_B",2,1,"Collapsed stx","ggCaller",11,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_A",2,2,"Complete stx","ggCaller",50,3,"stx2a; stx2a",2,1,0
"SRR6118141","stx_B",2,1,"Collapsed stx","ggCaller",50,1,"stx2a; stx2a",1,0,1
"SRR6118141","stx_A",2,2,"Complete stx","ggCaller",89,3,"stx2a; stx2a",2,1,0
"SRR6118141","stx_B",2,1,"Collapsed stx","ggCaller",89,2,"stx2a; stx2a",2,0,0
"SRR6118141","stx_A",2,2,"Complete stx","ggCaller",100,3,"stx2a; stx2a",2,1,0
"SRR6118141","stx_B",2,1,"Collapsed stx","ggCaller",100,2,"stx2a; stx2a",2,0,0
"SRR6118142","stx_A",2,2,"Complete stx","BAKTA",0,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_B",2,1,"Collapsed stx","BAKTA",0,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_A",2,2,"Complete stx","BAKTA",100,2,"stx2a; stx2a",2,0,0
"SRR6118142","stx_B",2,1,"Collapsed stx","BAKTA",100,2,"stx2a; stx2a",2,0,0
"SRR6118142","stx_A",2,2,"Complete stx","PPanGGOLiN",0,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_B",2,1,"Collapsed stx","PPanGGOLiN",0,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_A",2,2,"Complete stx","PPanGGOLiN",11,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_B",2,1,"Collapsed stx","PPanGGOLiN",11,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_A",2,2,"Complete stx","PPanGGOLiN",50,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_B",2,1,"Collapsed stx","PPanGGOLiN",50,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_A",2,2,"Complete stx","PPanGGOLiN",89,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_B",2,1,"Collapsed stx","PPanGGOLiN",89,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_A",2,2,"Complete stx","PPanGGOLiN",100,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_B",2,1,"Collapsed stx","PPanGGOLiN",100,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_A",2,2,"Complete stx","Panaroo",0,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_B",2,1,"Collapsed stx","Panaroo",0,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_A",2,2,"Complete stx","Panaroo",11,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_B",2,1,"Collapsed stx","Panaroo",11,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_A",2,2,"Complete stx","Panaroo",50,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_B",2,1,"Collapsed stx","Panaroo",50,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_A",2,2,"Complete stx","Panaroo",89,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_B",2,1,"Collapsed stx","Panaroo",89,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_A",2,2,"Complete stx","Panaroo",100,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_B",2,1,"Collapsed stx","Panaroo",100,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_A",2,2,"Complete stx","ggCaller",0,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_B",2,1,"Collapsed stx","ggCaller",0,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_A",2,2,"Complete stx","ggCaller",11,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_B",2,1,"Collapsed stx","ggCaller",11,1,"stx2a; stx2a",1,0,1
"SRR6118142","stx_A",2,2,"Complete stx","ggCaller",50,3,"stx2a; stx2a",2,1,0
"SRR6118142","stx_B",2,1,"Collapsed stx","ggCaller",50,2,"stx2a; stx2a",2,0,0
"SRR6118142","stx_A",2,2,"Complete stx","ggCaller",89,3,"stx2a; stx2a",2,1,0
"SRR6118142","stx_B",2,1,"Collapsed stx","ggCaller",89,2,"stx2a; stx2a",2,0,0
"SRR6118142","stx_A",2,2,"Complete stx","ggCaller",100,3,"stx2a; stx2a",2,1,0
"SRR6118142","stx_B",2,1,"Collapsed stx","ggCaller",100,2,"stx2a; stx2a",2,0,0
"SRR6373397","stx_A",2,6,"Fragmented stx","BAKTA",0,0,"stx2a; stx2c",0,0,2
"SRR6373397","stx_B",2,4,"Fragmented stx","BAKTA",0,0,"stx2a; stx2c",0,0,2
"SRR6373397","stx_A",2,6,"Fragmented stx","BAKTA",100,2,"stx2a; stx2c",2,0,0
"SRR6373397","stx_B",2,4,"Fragmented stx","BAKTA",100,2,"stx2a; stx2c",2,0,0
"SRR6373397","stx_A",2,6,"Fragmented stx","PPanGGOLiN",0,0,"stx2a; stx2c",0,0,2
"SRR6373397","stx_B",2,4,"Fragmented stx","PPanGGOLiN",0,0,"stx2a; stx2c",0,0,2
"SRR6373397","stx_A",2,6,"Fragmented stx","PPanGGOLiN",11,0,"stx2a; stx2c",0,0,2
"SRR6373397","stx_B",2,4,"Fragmented stx","PPanGGOLiN",11,0,"stx2a; stx2c",0,0,2
"SRR6373397","stx_A",2,6,"Fragmented stx","PPanGGOLiN",50,1,"stx2a; stx2c",1,0,1
"SRR6373397","stx_B",2,4,"Fragmented stx","PPanGGOLiN",50,1,"stx2a; stx2c",1,0,1
"SRR6373397","stx_A",2,6,"Fragmented stx","PPanGGOLiN",89,1,"stx2a; stx2c",1,0,1
"SRR6373397","stx_B",2,4,"Fragmented stx","PPanGGOLiN",89,1,"stx2a; stx2c",1,0,1
"SRR6373397","stx_A",2,6,"Fragmented stx","PPanGGOLiN",100,1,"stx2a; stx2c",1,0,1
"SRR6373397","stx_B",2,4,"Fragmented stx","PPanGGOLiN",100,1,"stx2a; stx2c",1,0,1
"SRR6373397","stx_A",2,6,"Fragmented stx","Panaroo",0,0,"stx2a; stx2c",0,0,2
"SRR6373397","stx_B",2,4,"Fragmented stx","Panaroo",0,0,"stx2a; stx2c",0,0,2
"SRR6373397","stx_A",2,6,"Fragmented stx","Panaroo",11,0,"stx2a; stx2c",0,0,2
"SRR6373397","stx_B",2,4,"Fragmented stx","Panaroo",11,0,"stx2a; stx2c",0,0,2
"SRR6373397","stx_A",2,6,"Fragmented stx","Panaroo",50,1,"stx2a; stx2c",1,0,1
"SRR6373397","stx_B",2,4,"Fragmented stx","Panaroo",50,2,"stx2a; stx2c",2,0,0
"SRR6373397","stx_A",2,6,"Fragmented stx","Panaroo",89,1,"stx2a; stx2c",1,0,1
"SRR6373397","stx_B",2,4,"Fragmented stx","Panaroo",89,2,"stx2a; stx2c",2,0,0
"SRR6373397","stx_A",2,6,"Fragmented stx","Panaroo",100,1,"stx2a; stx2c",1,0,1
"SRR6373397","stx_B",2,4,"Fragmented stx","Panaroo",100,2,"stx2a; stx2c",2,0,0
"SRR6373397","stx_A",2,6,"Fragmented stx","ggCaller",0,0,"stx2a; stx2c",0,0,2
"SRR6373397","stx_B",2,4,"Fragmented stx","ggCaller",0,0,"stx2a; stx2c",0,0,2
"SRR6373397","stx_A",2,6,"Fragmented stx","ggCaller",11,0,"stx2a; stx2c",0,0,2
"SRR6373397","stx_B",2,4,"Fragmented stx","ggCaller",11,0,"stx2a; stx2c",0,0,2
"SRR6373397","stx_A",2,6,"Fragmented stx","ggCaller",50,3,"stx2a; stx2c",2,1,0
"SRR6373397","stx_B",2,4,"Fragmented stx","ggCaller",50,2,"stx2a; stx2c",2,0,0
"SRR6373397","stx_A",2,6,"Fragmented stx","ggCaller",89,3,"stx2a; stx2c",2,1,0
"SRR6373397","stx_B",2,4,"Fragmented stx","ggCaller",89,2,"stx2a; stx2c",2,0,0
"SRR6373397","stx_A",2,6,"Fragmented stx","ggCaller",100,3,"stx2a; stx2c",2,1,0
"SRR6373397","stx_B",2,4,"Fragmented stx","ggCaller",100,2,"stx2a; stx2c",2,0,0
"SRR6929601","stx_A",1,1,"Complete stx","BAKTA",0,1,"stx2c",1,0,0
"SRR6929601","stx_B",1,1,"Complete stx","BAKTA",0,1,"stx2c",1,0,0
"SRR6929601","stx_A",1,1,"Complete stx","BAKTA",100,1,"stx2c",1,0,0
"SRR6929601","stx_B",1,1,"Complete stx","BAKTA",100,1,"stx2c",1,0,0
"SRR6929601","stx_A",1,1,"Complete stx","PPanGGOLiN",0,1,"stx2c",1,0,0
"SRR6929601","stx_B",1,1,"Complete stx","PPanGGOLiN",0,1,"stx2c",1,0,0
"SRR6929601","stx_A",1,1,"Complete stx","PPanGGOLiN",11,1,"stx2c",1,0,0
"SRR6929601","stx_B",1,1,"Complete stx","PPanGGOLiN",11,1,"stx2c",1,0,0
"SRR6929601","stx_A",1,1,"Complete stx","PPanGGOLiN",50,1,"stx2c",1,0,0
"SRR6929601","stx_B",1,1,"Complete stx","PPanGGOLiN",50,1,"stx2c",1,0,0
"SRR6929601","stx_A",1,1,"Complete stx","PPanGGOLiN",89,1,"stx2c",1,0,0
"SRR6929601","stx_B",1,1,"Complete stx","PPanGGOLiN",89,1,"stx2c",1,0,0
"SRR6929601","stx_A",1,1,"Complete stx","PPanGGOLiN",100,1,"stx2c",1,0,0
"SRR6929601","stx_B",1,1,"Complete stx","PPanGGOLiN",100,1,"stx2c",1,0,0
"SRR6929601","stx_A",1,1,"Complete stx","Panaroo",0,1,"stx2c",1,0,0
"SRR6929601","stx_B",1,1,"Complete stx","Panaroo",0,1,"stx2c",1,0,0
"SRR6929601","stx_A",1,1,"Complete stx","Panaroo",11,1,"stx2c",1,0,0
"SRR6929601","stx_B",1,1,"Complete stx","Panaroo",11,1,"stx2c",1,0,0
"SRR6929601","stx_A",1,1,"Complete stx","Panaroo",50,1,"stx2c",1,0,0
"SRR6929601","stx_B",1,1,"Complete stx","Panaroo",50,1,"stx2c",1,0,0
"SRR6929601","stx_A",1,1,"Complete stx","Panaroo",89,1,"stx2c",1,0,0
"SRR6929601","stx_B",1,1,"Complete stx","Panaroo",89,1,"stx2c",1,0,0
"SRR6929601","stx_A",1,1,"Complete stx","Panaroo",100,1,"stx2c",1,0,0
"SRR6929601","stx_B",1,1,"Complete stx","Panaroo",100,1,"stx2c",1,0,0
"SRR6929601","stx_A",1,1,"Complete stx","ggCaller",0,2,"stx2c",1,1,0
"SRR6929601","stx_B",1,1,"Complete stx","ggCaller",0,1,"stx2c",1,0,0
